layer,lima_190 <=> lima_190,lima_190 <=> lima_191,lima_190 <=> lima_103,lima_190 <=> lima_78,lima_190 <=> lima_346
layers.6.self_attn.q_proj,-0.035331691537882286,-0.0073615196623882774,0.03820574137691664,-0.005295357063186651,0.008729785366055778
layers.6.self_attn.k_proj,-0.022031747780979362,-0.09908137403344568,0.09045880110112889,-0.07265368285636961,0.10510513175548679
layers.6.self_attn.v_proj,-0.019164500842516596,0.10578814199233574,0.03370111301435962,0.004210413167820462,-0.025352701307816607
layers.6.self_attn.o_proj,0.006892712503022277,0.0019658911913972995,-0.0026439213698216052,-0.0006684488267915579,-0.002387775342827908
layers.6.mlp.gate_proj,0.0022249589509891143,0.012287108259651363,-0.005436105584157527,0.0034451777327947747,-0.0002548671195509443
layers.6.mlp.up_proj,0.0067622565377913465,0.017298445616610925,-0.012605114116635698,-0.002190214727175898,-0.0014086476447590411
layers.6.mlp.down_proj,0.0027323991995993314,0.004086293817422112,-0.007326084791995477,-2.0419766789107025e-05,-0.00151465126758234
layers.7.self_attn.q_proj,0.04408262789969715,0.04404498866671952,-0.03469435483828744,-0.01559087268493886,-0.03134525976471888
layers.7.self_attn.k_proj,0.14577749607063226,0.17476770510279313,0.03890482617744639,0.027757720590480074,-0.1703893392080086
layers.7.self_attn.v_proj,0.008151575727257018,0.07317090379520699,0.08858749903094207,-0.0638922615086054,-0.035531243975851494
layers.7.self_attn.o_proj,0.006784122434845849,-0.005104417564565999,-0.015381069060338669,-0.0030959707258948893,-0.00426215133616857
layers.7.mlp.gate_proj,0.0037326508364926457,-0.0012818237001614306,-0.022400170764530315,-0.0006013309910149386,0.005485596711607426
layers.7.mlp.up_proj,0.005488042213781722,-0.002598242829726561,-0.011203680833019827,-0.011269793421824539,-0.0034360924335284523
layers.7.mlp.down_proj,0.0036800683024529306,-0.006196121845953848,-0.010848441099971412,-0.001231718884340965,-0.004506927690511012
layers.8.self_attn.q_proj,-0.06728930136655342,0.03281254537172996,-0.01159850831142389,0.017488633851577815,0.008235619309691423
layers.8.self_attn.k_proj,-0.10162963356004402,0.08707012391820518,-0.003176108113105958,0.0753953652558095,0.016405446677701434
layers.8.self_attn.v_proj,0.0668298366834014,0.007928018057318761,0.018880720149139756,-0.0027201488105901574,-0.0518040202683648
layers.8.self_attn.o_proj,0.01619054959146738,-0.006588554209973884,-0.00947437509941983,-0.0012214597851994042,-0.0035479660621322035
layers.8.mlp.gate_proj,0.02012786574413357,-0.008527123094353505,-0.019520797540141493,0.004683005365691274,-0.01041690376281006
layers.8.mlp.up_proj,0.03035243401228607,-0.012434721775793165,-0.020494899762720505,-0.0008598145776630376,-0.010052996956250492
layers.8.mlp.down_proj,0.012661573306363891,-0.007374723258805762,-0.006466880037301054,-0.001992206816712747,-0.005851229671121096
layers.9.self_attn.q_proj,-0.0038229879010524006,-0.035636427345873224,-0.05138944933773811,0.006218086184201122,0.039900564460100686
layers.9.self_attn.k_proj,-0.04477317013382949,-0.13256908231279932,-0.17427420468105967,-0.050069680408832355,0.17666858062567153
layers.9.self_attn.v_proj,0.023457232487224505,-0.011513983500746373,0.05703473103961764,0.032657093984265424,-0.0018856074828918175
layers.9.self_attn.o_proj,0.02865506267625715,-0.013643224213243673,-0.006701354700463044,-0.0015697293412005801,-0.006602810447252675
layers.9.mlp.gate_proj,0.017337242030344126,-0.010319656706655298,0.0007785146881329169,0.0009204132570717897,-0.008875500001413144
layers.9.mlp.up_proj,0.0363432927971143,-0.014568496597741792,0.002401853888275596,0.020219466676508164,-0.006693618256894671
layers.9.mlp.down_proj,0.017850301843827278,-0.011071192791703427,0.0012904586011899988,-0.0003900252089977897,-0.00578671060856123
layers.10.self_attn.q_proj,0.16735099297926254,-0.0057174279421535554,-0.048235025302590606,-0.08424579340456474,-0.061334790125429896
layers.10.self_attn.k_proj,0.3940201133631643,-0.025433988737901977,-0.082041114590801,-0.25666230844781485,-0.23082664150956494
layers.10.self_attn.v_proj,0.08602208343495236,-0.0030353812780724303,0.041374769754647024,0.023102992951735516,-0.09217778303729204
layers.10.self_attn.o_proj,0.026892095961809172,-0.007013829186340429,-0.0033969404906173794,0.0008712082223998559,-0.014743236545786235
layers.10.mlp.gate_proj,0.01602504475571967,-0.014846181085293085,-0.005203766176488527,0.0011841769965642561,-0.0178761692932147
layers.10.mlp.up_proj,0.03099011349486175,-0.004728239386081613,0.001714577482035988,-0.002334058477069057,-0.011854046343668932
layers.10.mlp.down_proj,0.022173593984549263,-0.006405910542189036,-0.0016817736441055353,-0.001377103915213221,-0.012499393675533103
layers.11.self_attn.q_proj,0.01516355651846712,-0.021467934834986574,-0.012301381468902122,-0.012613259868142468,-0.03063446854976086
layers.11.self_attn.k_proj,0.06263735086313835,-0.05573941150410566,-0.02697753300069098,-0.09819524373286193,-0.08046648794582265
layers.11.self_attn.v_proj,0.1173496037498711,-0.05276173093675617,-0.033183900801301486,0.01610241750655531,-0.06603850723762379
layers.11.self_attn.o_proj,0.03186030054706976,-0.002110859186832543,-0.0070376109735524476,-0.0035330085440884386,-0.016129737342043864
layers.11.mlp.gate_proj,0.010773800022925002,-0.007225891662384843,-0.009006255890353707,-0.011112563979292145,-0.013003670132089525
layers.11.mlp.up_proj,0.007877661720616953,-0.01382803973472777,-0.006391263020444238,-0.004256536146457483,-0.008341881978840001
layers.11.mlp.down_proj,0.017648996524914324,-0.005544700663563294,-0.008734046150744372,-0.006581534332071272,-0.013473290275431515
layers.12.self_attn.q_proj,-0.03128300400369754,-0.02007005648244687,0.011363986088078228,0.007406132428715786,-0.004554423927246287
layers.12.self_attn.k_proj,0.05185924040933421,-0.02636326894849771,0.07591095547763232,0.028639610640017653,0.08468028685929292
layers.12.self_attn.v_proj,0.05991002423270951,-0.011026374865637876,-0.03693416337387417,0.048347714355575735,-0.0722460531896442
layers.12.self_attn.o_proj,0.0484954971890687,-0.003802647392901031,-0.021586522947430253,-0.0057866413164420535,-0.020834588362624556
layers.12.mlp.gate_proj,0.008017947923386462,0.00029222804772562224,0.004926872090762189,-0.004422368599554418,-0.005214782630118491
layers.12.mlp.up_proj,0.015445724592019986,0.0031275783493706095,0.0055224499402927755,-0.004767009266606444,-0.010413272518997527
layers.12.mlp.down_proj,0.009894332871081676,-0.0025270023379620633,-0.00667407454770259,-0.005051796467380774,-0.010942027654854096
layers.13.self_attn.q_proj,-0.03427913053887543,-0.023332970063855818,-0.014923439156769053,-0.04272958392754794,-0.01327705476390449
layers.13.self_attn.k_proj,-0.11620528061070494,-0.10125405301023388,0.04037502712729444,-0.06807147156744207,-0.028380303222671238
layers.13.self_attn.v_proj,0.11216156758318405,0.019220240882849012,0.012170281366163604,0.015947466094189375,-0.031264574715534475
layers.13.self_attn.o_proj,0.06855307234002897,0.0007022143171930704,-0.009788068715540253,-0.00518631861195882,-0.01505545348284231
layers.13.mlp.gate_proj,0.020429395200267004,0.004008898753979404,0.0029223872123550127,-0.01142078725091848,-0.011779670045558126
layers.13.mlp.up_proj,0.030395002539208796,0.0036524201738020344,-0.017661558310201546,-0.01611370695706117,-0.007315881793108786
layers.13.mlp.down_proj,0.02189370379072776,-0.00014580049798005318,-0.0038165981173032626,-0.007640489876611395,-0.015603574889233264
layers.14.self_attn.q_proj,0.0974252322618589,0.06478857147114059,-0.17559187570645102,-0.0552974542435473,-0.09025919877509066
layers.14.self_attn.k_proj,0.21069100703082957,0.4591174503495132,-0.6594709150244251,-0.4223934905062864,-0.2934104642113416
layers.14.self_attn.v_proj,0.07106508400132996,-0.01009890728552862,0.0032215377979070694,-0.0062911926854289715,-0.05268520437964325
layers.14.self_attn.o_proj,0.05923825200183847,0.015077918998182846,-0.019732779925763236,-0.011061861740796793,-0.037396440115916765
layers.14.mlp.gate_proj,0.09183862991900413,0.04418063410442606,-0.020957016458986972,-0.022551508388394537,-0.01756656659940308
layers.14.mlp.up_proj,0.10477797259668233,0.03624201474344251,0.0017592493896026577,0.01797880027639554,-0.04126542029436293
layers.14.mlp.down_proj,0.05805409199820908,0.013156588208041234,-0.010913047147015985,0.0053648170092233565,-0.0321651461079577
layers.15.self_attn.q_proj,0.058772719382599904,-0.004160614798927414,0.04694701660591388,-0.046739642610944154,-0.0293012064278292
layers.15.self_attn.k_proj,0.09929653773706265,-0.028924678040934904,0.06939665907790747,-0.024432385365721388,-0.045831725563171236
layers.15.self_attn.v_proj,0.08406513215684755,-0.02776044642047581,-0.030644111879822328,0.013632759577117405,-0.1188434965583017
layers.15.self_attn.o_proj,0.0713894715806407,0.0014797208336919283,-0.023309396870350687,-0.0003819697138843791,-0.05351071080962644
layers.15.mlp.gate_proj,0.2256499696807486,0.09952920482008111,-0.0028206882523306937,-0.060050039999803975,-0.009991451312022902
layers.15.mlp.up_proj,0.1303182719193466,0.03498606346018475,-0.019299842450529875,-0.007096606343355292,-0.007699115371521079
layers.15.mlp.down_proj,0.06055127083127596,-1.9059163618224084e-05,-0.03601482989481424,-0.02174444898006821,-0.0383496436734844
