layer,lima_815 <=> lima_815,lima_815 <=> lima_848,lima_815 <=> lima_742,lima_815 <=> lima_406,lima_815 <=> lima_851
model.layers.5.self_attn.v_proj.weight,-0.07779045071168095,-0.004180316003851752,0.03569584414749103,0.07385458000845999,-0.06147566478052976
model.layers.5.self_attn.o_proj.weight,0.001964994954322589,0.005194904921552853,0.010864097153053288,0.0116929081263053,-0.001834485272060841
model.layers.5.mlp.gate_proj.weight,-0.002296740079159507,0.010081401933544884,0.011634511202940847,0.007253137037819497,0.0044310371975235675
model.layers.5.mlp.up_proj.weight,0.004088472350016885,0.012333141490119099,0.02503133743334043,-0.003297384402188382,-0.005109361983306894
model.layers.5.mlp.down_proj.weight,0.011456508849806988,0.008130899058670139,0.009521651181572704,0.006581977368866573,0.0006229520159268723
model.layers.6.self_attn.q_proj.weight,-0.10626841502141277,0.018439326351512193,-0.007563526851748246,-0.04208992902092403,-0.024254929127717744
model.layers.6.self_attn.k_proj.weight,-0.24307709741807626,0.03297210174429905,-0.02367793146524409,-0.1471860337061456,-0.07684406092093395
model.layers.6.self_attn.v_proj.weight,0.06080481084379524,-0.01403674752323144,0.10481992509348936,0.013160085705060028,-0.05646645182688655
model.layers.6.self_attn.o_proj.weight,0.01696356553104927,0.013590971975815607,0.007374768315780095,0.011987251754683048,-0.002506296881564901
model.layers.6.mlp.gate_proj.weight,0.0047999274138239255,0.006385932561707516,0.008650633985800054,0.01111875537212356,-0.0017698882670667705
model.layers.6.mlp.up_proj.weight,0.018250814175945804,0.0042716648700400674,0.011906424155168497,0.013442259064451855,-0.00793154489349994
model.layers.6.mlp.down_proj.weight,0.016845135615775067,0.00616646558238327,0.007611700751010603,0.022764471913609217,-0.0011200107953505424
model.layers.7.self_attn.q_proj.weight,-0.009942610689406535,-0.01353700514355306,0.05367816176472575,-0.010005245699631534,0.005590730485970888
model.layers.7.self_attn.k_proj.weight,-0.08082163825002643,-0.14244793196033878,0.1859180920082387,-0.06537643088836703,-0.07069979272927567
model.layers.7.self_attn.v_proj.weight,-0.04137251297052621,-0.02466304184526768,0.07026507071567471,0.004672113997107579,-0.04951217546512764
model.layers.7.self_attn.o_proj.weight,0.028520020200579855,0.007779132153161886,0.0012367200454788036,0.016566637479458975,0.002195947625491216
model.layers.7.mlp.gate_proj.weight,0.019440469064953732,0.005341049998363053,-6.004995214380953e-05,0.020782623938416216,0.002589522802898411
model.layers.7.mlp.up_proj.weight,0.02674660410798508,0.009823846636189163,-0.0042126330802197,0.024008862399183532,-0.002704247747891008
model.layers.7.mlp.down_proj.weight,0.021120618486695587,0.006800780610196289,0.0012392468374560674,0.01746765305970029,0.002346249333379647
model.layers.8.self_attn.q_proj.weight,-0.006897038584443462,-0.03198754990999769,-0.004645102499231998,0.03664682415802151,0.020203369088340525
model.layers.8.self_attn.k_proj.weight,-0.11406356233859358,-0.10279191852729455,0.019792582497691075,0.014029570746766692,-0.012476836914666351
model.layers.8.self_attn.v_proj.weight,0.014506065486933947,-0.04881998415783477,0.010174984471531942,0.01378255383402248,-0.042025884143594934
model.layers.8.self_attn.o_proj.weight,0.046071185160588335,-0.002089356931586901,-0.002187438964106613,0.00924779039996325,-0.0016910105978847016
model.layers.8.mlp.gate_proj.weight,0.03420621993963691,0.003457782142206461,-0.0012989460027338568,0.016244583755511008,0.0037647695593904353
model.layers.8.mlp.up_proj.weight,0.02871565385459486,0.007557855158779346,-0.011993813015495363,0.015906206103714834,0.0053642623963417214
model.layers.8.mlp.down_proj.weight,0.034578157156055875,0.00076469674901202,-0.0013287199279328052,0.015342169737636706,0.003134068099694038
model.layers.9.self_attn.q_proj.weight,0.07594928702403,-0.004228181926258773,-0.019339495029585544,0.033038197602113795,-0.013869814379309989
model.layers.9.self_attn.k_proj.weight,0.14286619578285475,-0.02152901811083531,-0.0848422279233481,0.14395575823673767,-0.07563439915736639
model.layers.9.self_attn.v_proj.weight,0.045927903191865266,-0.0051921630663356345,-0.0014866003110497962,0.055672409905896586,-0.0023063078782792805
model.layers.9.self_attn.o_proj.weight,0.06364556780785148,-0.0005289808177211625,-0.010148914580520418,-0.0002293265860018661,0.0016656693062339315
model.layers.9.mlp.gate_proj.weight,0.07431486578413747,0.01095368410798576,-0.007388662799565208,0.0012748388520116992,0.0027473863733494994
model.layers.9.mlp.up_proj.weight,0.08877965881208305,0.01145797422391783,-0.011266557173983309,0.0027971992996087425,0.0016720715435462731
model.layers.9.mlp.down_proj.weight,0.0545762211492932,0.009729054553509479,-0.008241361900623643,0.0010517311650526057,1.2259697277915144e-05
model.layers.10.self_attn.q_proj.weight,0.08207495265340863,0.01879750059066452,-0.04418187053321133,0.015150664847979127,0.009505247678633469
model.layers.10.self_attn.k_proj.weight,0.10457352454725252,0.06282018005679958,-0.013860785503147894,-0.01233282246124699,-0.03671719892042067
model.layers.10.self_attn.v_proj.weight,0.08772507585183001,0.019872150809597675,-0.055435917654407155,0.010371015810024767,-0.04344448767314288
model.layers.10.self_attn.o_proj.weight,0.09803887867710953,0.004904555589239939,-0.007332626518097567,-0.006725762593825303,0.002306890279354885
model.layers.10.mlp.gate_proj.weight,0.06183019354400631,-0.001130207093894689,-0.004473524992458609,0.003923773153659081,0.002620153432615042
model.layers.10.mlp.up_proj.weight,0.058864084279435125,0.009312741772185443,-0.005512840985117585,-0.00022184573890612016,-7.559825019843841e-05
model.layers.10.mlp.down_proj.weight,0.08057350954181264,0.004995066727308953,-0.007699955783832896,0.005178645548004315,0.0008689578038896606
model.layers.11.self_attn.q_proj.weight,0.10335839194112668,-0.0015775762099058276,-0.02041385637084592,0.01622434209907265,-0.0025438442800589964
model.layers.11.self_attn.k_proj.weight,0.0979733817289286,-0.04384670307037965,-0.02230719232372729,0.07883352455802249,-0.015502906670641014
model.layers.11.self_attn.v_proj.weight,0.08672282794858761,-0.012152713991258349,0.00557871930174273,0.076773362741642,0.002832845695921009
model.layers.11.self_attn.o_proj.weight,0.12463231078937256,4.947779767366112e-05,-0.004681334623562129,0.0031823157643388945,-0.0016782650479295422
model.layers.11.mlp.gate_proj.weight,0.08597371873569049,0.0023960707196665648,-0.0034252009175823788,0.0057869247732204735,-0.001422497876786762
model.layers.11.mlp.up_proj.weight,0.08643703585585437,0.005772461261659619,-0.009068179107821078,0.0017647066649956128,0.00047972218771612744
model.layers.11.mlp.down_proj.weight,0.06527886852228634,0.004571557663798298,-0.004711459608917366,0.00558120122325017,-0.0004043970352264777
model.layers.12.self_attn.q_proj.weight,0.004181354179018786,-0.010028040970080773,0.0068680415177265084,0.002756510648341492,-0.014049973461530706
model.layers.12.self_attn.k_proj.weight,0.004898348249947561,-0.0589451941299004,0.020297038691933066,-0.035224785346075,-0.0649906401017178
model.layers.12.self_attn.v_proj.weight,0.04445693824238947,0.07011005222701142,-0.015701694659064847,0.08266202037829018,0.020544026764271934
model.layers.12.self_attn.o_proj.weight,0.006591822885315477,0.005354240248071122,-0.008925735180925518,0.002310112239204329,0.0003373943950468019
model.layers.12.mlp.gate_proj.weight,0.05932188900205341,0.0029725358801999716,-0.002932869977971262,8.120197316065865e-05,0.0008808267030377948
model.layers.12.mlp.up_proj.weight,0.09367861545452816,0.005505109792820264,-0.002780329674495357,0.0025890554363783382,0.0018305693409321406
model.layers.12.mlp.down_proj.weight,0.02085073944850195,0.0069434110750287706,-0.008674580454678305,0.0018996437269192458,0.0002196454732723924
model.layers.13.self_attn.q_proj.weight,0.029772073814201695,0.0661565277481833,-0.008261925873719867,0.009118245323214251,0.0055279766768886645
model.layers.13.self_attn.k_proj.weight,0.041718165022258294,0.1647700245452567,-0.03449106793164498,0.028820220242054006,0.022341330939155687
model.layers.13.self_attn.v_proj.weight,0.038760085968824715,0.053715223845044256,0.001729377943816513,0.03810201034136889,-0.042399471550742196
model.layers.13.self_attn.o_proj.weight,-0.0026829114042909437,0.008031434896024571,-0.013212761076203594,0.0037244558905013053,0.0021029802703118154
model.layers.13.mlp.gate_proj.weight,0.02877547192124456,-0.003058080550032719,-0.0045463620963395734,0.006889341932562486,0.00014986225820607678
model.layers.13.mlp.up_proj.weight,0.02102716641269007,0.00943448392789526,-0.005472796895633714,0.0016527850996251572,0.002279795433437856
model.layers.13.mlp.down_proj.weight,0.019704580883013724,0.013051264409471075,-0.010136825266551436,0.004312207083730476,0.0025555068182819417
model.layers.14.self_attn.q_proj.weight,0.1449357907968005,0.045999171666024144,-0.07824031098529416,0.0069926980089941035,0.030697301809135286
model.layers.14.self_attn.k_proj.weight,0.021459327978864993,0.04348967010230098,-0.19136089218282026,-0.13579899434934273,0.24076226579044072
model.layers.14.self_attn.v_proj.weight,0.04605678221374886,0.07591104867490488,-0.008683965735678256,-0.007275224019260185,0.02405919215592276
model.layers.14.self_attn.o_proj.weight,0.023056658078878547,0.012624973029650165,-0.015046975161740563,0.005317447833347222,0.007170558179355447
model.layers.14.mlp.gate_proj.weight,0.02238920857230622,0.008482512027522196,-0.006665399428956305,0.010587667073228084,0.003813976358541291
model.layers.14.mlp.up_proj.weight,-0.030144563149039974,-0.00392169938387923,-0.008306328966216721,0.00995329207236395,0.010127657741027994
model.layers.14.mlp.down_proj.weight,0.07084561127558678,0.01225088183852902,-0.010953900086839375,0.003437344191410946,0.004054974134097941
model.layers.15.self_attn.q_proj.weight,0.1661197375666005,0.03163665405679418,-0.005153878795601044,-0.0016863062276787552,0.035121462008775764
model.layers.15.self_attn.k_proj.weight,0.1071658491258905,0.10745739960952358,-0.028008173614222375,0.04658905276036863,0.1414129888783699
model.layers.15.self_attn.v_proj.weight,0.05191849539264072,0.06404502591061154,-0.03811746813991653,0.033729076579774295,0.010726211579845282
model.layers.15.self_attn.o_proj.weight,0.03657120081603821,0.028543363115436284,-0.024036490582598703,0.011281957274673567,0.006073543714655703
model.layers.15.mlp.gate_proj.weight,-0.11011316296873976,0.0025572669924170217,-0.03671104444895356,-0.004561458349029323,0.002632539678847129
model.layers.15.mlp.up_proj.weight,0.03545293421486204,0.015387569858937383,-0.029795296569190347,-0.0038519768356639647,0.010090562353883772
model.layers.15.mlp.down_proj.weight,-0.055012028218905176,0.0201425793347122,-0.022982522912180784,0.0018254547103462256,0.010275354947685885
